"","t","total_electricity","outdoor_temp","s","daypart","weekday","outdoor_temp_h","outdoor_temp_lp_h","outdoor_temp_c","outdoor_temp_lp_c","daypart_fs_sin_1","daypart_fs_cos_1","daypart_fs_sin_2","daypart_fs_cos_2","daypart_fs_sin_3","daypart_fs_cos_3"
"2677",2016-04-19 19:00:00,17387.8984982778,17.0333333333333,"04","4","2",0,0,1.49999999999997,3.48420258133424,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439,0.707106781186549,-0.707106781186546
"2678",2016-04-19 20:00:00,14740.3332722177,16.75,"04","5","2",0,0,0,0,-0.866025403784439,0.5,-0.866025403784439,-0.5,6.12323399573677e-16,-1
"2679",2016-04-19 21:00:00,9807.09223883774,16.1333333333333,"04","5","2",0,0,0,0,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16,-0.707106781186548,-0.707106781186547
"2680",2016-04-19 22:00:00,10223.3760794132,15.6,"04","5","2",0,0,0,0,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999,-1,-2.44991257893129e-15
"2681",2016-04-19 23:00:00,6531.77098118979,15.05,"04","5","2",0,0,0,0,-0.258819045102521,0.965925826289068,-0.5,0.866025403784439,-0.707106781186549,0.707106781186546
"2682",2016-04-20 00:00:00,10373.7933071412,14.2333333333333,"01","0","3",0,0,0,0,0,1,0,1,0,1
"2683",2016-04-20 01:00:00,9431.88173719903,13.9,"01","0","3",0,0,0,0,0.258819045102521,0.965925826289068,0.5,0.866025403784439,0.707106781186547,0.707106781186548
"2684",2016-04-20 02:00:00,9190.43710966525,13.675,"01","0","3",0,0,0,0,0.5,0.866025403784439,0.866025403784439,0.5,1,6.12323399573677e-17
"2685",2016-04-20 03:00:00,8732.52488503221,13.5,"01","0","3",0,0,0,0,0.707106781186547,0.707106781186548,1,6.12323399573677e-17,0.707106781186548,-0.707106781186547
"2686",2016-04-20 04:00:00,9454.63858715049,13.25,"01","1","3",4.48333333333333,0,0,0,0.866025403784439,0.5,0.866025403784439,-0.5,1.22464679914735e-16,-1
"2687",2016-04-20 05:00:00,9098.85466473864,13.2,"01","1","3",4.53333333333333,0,0,0,0.965925826289068,0.258819045102521,0.5,-0.866025403784439,-0.707106781186547,-0.707106781186548
"2688",2016-04-20 06:00:00,8960.09338454681,13.7666666666667,"01","1","3",3.96666666666663,0,0,0,1,6.12323399573677e-17,1.22464679914735e-16,-1,-1,-1.83697019872103e-16
"2689",2016-04-20 07:00:00,9575.083378357,14.4333333333333,"01","1","3",3.30000000000003,0,0,0,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439,-0.707106781186548,0.707106781186547
"2690",2016-04-20 08:00:00,14740.8883173384,15.425,"01","2","3",0,0,0.0916666666666668,2.59024382314082,0.866025403784439,-0.5,-0.866025403784438,-0.5,-2.44929359829471e-16,1
"2691",2016-04-20 09:00:00,15141.6308945324,17.8666666666667,"01","2","3",0,0,2.53333333333337,2.5890480205975,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16,0.707106781186547,0.707106781186548
"2692",2016-04-20 10:00:00,15951.4417257319,19,"01","2","3",0,0,3.66666666666667,2.61169093093014,0.5,-0.866025403784439,-0.866025403784439,0.5,1,3.06161699786838e-16
"2693",2016-04-20 11:00:00,15322.5756039026,20.7,"01","2","3",0,0,5.36666666666667,2.66957844872731,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438,0.707106781186548,-0.707106781186547
"2694",2016-04-20 12:00:00,15294.8233478642,21.7666666666667,"01","3","3",0,0,5.1666666666667,1.48199575548394,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1
"2695",2016-04-20 13:00:00,16154.5882399328,22.6,"01","3","3",0,0,6,1.57692800759765,-0.25881904510252,-0.965925826289068,0.499999999999999,0.866025403784439,-0.707106781186548,-0.707106781186547
"2696",2016-04-20 14:00:00,16002.5058768425,23.4666666666667,"01","3","3",0,0,6.8666666666667,1.68807593416455,-0.5,-0.866025403784439,0.866025403784439,0.5,-1,-4.28626379701574e-16
"2697",2016-04-20 15:00:00,12611.735234075,23.5,"01","3","3",0,0,6.9,1.79758882141249,-0.707106781186547,-0.707106781186548,1,3.06161699786838e-16,-0.707106781186548,0.707106781186547
"2698",2016-04-20 16:00:00,16252.2761811878,23,"01","4","3",0,0,7.46666666666667,2.96096129770008,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999,-4.89858719658941e-16,1
"2699",2016-04-20 17:00:00,15664.4833982952,22.475,"01","4","3",0,0,6.94166666666667,3.04460383215228,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439,0.707106781186548,0.707106781186547
"2700",2016-04-20 18:00:00,15963.6527183888,21,"01","4","3",0,0,5.46666666666667,3.09549618797963,-1,-1.83697019872103e-16,3.67394039744206e-16,-1,1,5.51091059616309e-16
"2701",2016-04-20 19:00:00,15820.4510772309,19.7666666666667,"01","4","3",0,0,4.23333333333337,3.11940440871186,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439,0.707106781186549,-0.707106781186546
"2702",2016-04-20 20:00:00,13054.1061953265,18.425,"01","5","3",0,0,0,0,-0.866025403784439,0.5,-0.866025403784439,-0.5,6.12323399573677e-16,-1
"2703",2016-04-20 21:00:00,8870.17607498251,17.1,"01","5","3",0,0,0,0,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16,-0.707106781186548,-0.707106781186547
"2704",2016-04-20 22:00:00,9582.85401004774,16.1666666666667,"01","5","3",0,0,0,0,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999,-1,-2.44991257893129e-15
"2705",2016-04-20 23:00:00,6995.23365703051,15.825,"01","5","3",0,0,0,0,-0.258819045102521,0.965925826289068,-0.5,0.866025403784439,-0.707106781186549,0.707106781186546
"2706",2016-04-21 00:00:00,9656.11996598903,15.4666666666667,"02","0","4",0,0,0,0,0,1,0,1,0,1
"2707",2016-04-21 01:00:00,9063.8868221303,15.4,"02","0","4",0,0,0,0,0.258819045102521,0.965925826289068,0.5,0.866025403784439,0.707106781186547,0.707106781186548
"2708",2016-04-21 02:00:00,8830.76787140803,14.9666666666667,"02","0","4",0,0,0,0,0.5,0.866025403784439,0.866025403784439,0.5,1,6.12323399573677e-17
"2709",2016-04-21 03:00:00,9153.8041316946,15.2,"02","0","4",0,0,0,0,0.707106781186547,0.707106781186548,1,6.12323399573677e-17,0.707106781186548,-0.707106781186547
"2710",2016-04-21 04:00:00,8499.9609794307,15,"02","1","4",2.73333333333333,0,0,0,0.866025403784439,0.5,0.866025403784439,-0.5,1.22464679914735e-16,-1
"2711",2016-04-21 05:00:00,8589.32324387424,14.3,"02","1","4",3.43333333333333,0,0,0,0.965925826289068,0.258819045102521,0.5,-0.866025403784439,-0.707106781186547,-0.707106781186548
"2712",2016-04-21 06:00:00,8772.48813372746,13.6,"02","1","4",4.13333333333333,0,0,0,1,6.12323399573677e-17,1.22464679914735e-16,-1,-1,-1.83697019872103e-16
"2713",2016-04-21 07:00:00,7962.67730252794,14.7333333333333,"02","1","4",3.00000000000003,0,0,0,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439,-0.707106781186548,0.707106781186547
"2714",2016-04-23 07:00:00,11821.3509821023,16.1,"01","1","6",1.63333333333333,0,0,0,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439,-0.707106781186548,0.707106781186547
"2715",2016-04-23 08:00:00,16135.1616607059,16.5,"01","2","6",0,0,1.16666666666667,2.52817184537657,0.866025403784439,-0.5,-0.866025403784438,-0.5,-2.44929359829471e-16,1
"2716",2016-04-23 09:00:00,16508.1519818616,15.8333333333333,"01","2","6",0,0,0.499999999999966,2.48555592238603,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16,0.707106781186547,0.707106781186548
"2717",2016-04-23 10:00:00,15620.0797886339,15.3333333333333,"01","2","6",0,0,0,0,0.5,-0.866025403784439,-0.866025403784439,0.5,1,3.06161699786838e-16
"2718",2016-04-23 11:00:00,16502.0464855331,14.975,"01","2","6",0,0,0,0,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438,0.707106781186548,-0.707106781186547
"2719",2016-04-23 12:00:00,16583.0830731652,15.9,"01","3","6",0.700000000000001,0,0,0,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1
"2720",2016-04-23 13:00:00,16384.9319650512,17.2666666666667,"01","3","6",0,0,0.6666666666667,1.06153948838579,-0.25881904510252,-0.965925826289068,0.499999999999999,0.866025403784439,-0.707106781186548,-0.707106781186547
"2721",2016-04-23 14:00:00,16655.7939839857,17.55,"01","3","6",0,0,0.949999999999999,1.05919582196606,-0.5,-0.866025403784439,0.866025403784439,0.5,-1,-4.28626379701574e-16
"2722",2016-04-23 15:00:00,13401.5644409269,18.0333333333333,"01","3","6",0,0,1.4333333333333,1.06705719495999,-0.707106781186547,-0.707106781186548,1,3.06161699786838e-16,-0.707106781186548,0.707106781186547
"2723",2016-04-23 16:00:00,16852.2799567373,18.0666666666667,"01","4","6",0,0,2.53333333333337,2.14212045115203,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999,-4.89858719658941e-16,1
"2724",2016-04-23 17:00:00,18751.6443600031,17.675,"01","4","6",0,0,2.14166666666667,2.14211091623776,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439,0.707106781186548,0.707106781186547
"2725",2016-04-23 18:00:00,17788.6410754718,17.2333333333333,"01","4","6",0,0,1.69999999999997,2.13282128685915,-1,-1.83697019872103e-16,3.67394039744206e-16,-1,1,5.51091059616309e-16
"2726",2016-04-23 19:00:00,18260.429428124,16.3333333333333,"01","4","6",0,0,0.799999999999967,2.10481606163605,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439,0.707106781186549,-0.707106781186546
"2727",2016-04-23 20:00:00,16037.4737194509,16.05,"01","5","6",0,0,0,0,-0.866025403784439,0.5,-0.866025403784439,-0.5,6.12323399573677e-16,-1
"2728",2016-04-23 21:00:00,10818.3844488758,15.9,"01","5","6",0,0,0,0,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16,-0.707106781186548,-0.707106781186547
"2729",2016-04-23 22:00:00,10520.3252190237,15.8333333333333,"01","5","6",0,0,0,0,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999,-1,-2.44991257893129e-15
"2730",2016-04-23 23:00:00,7691.81528359349,15.65,"01","5","6",0,0,0,0,-0.258819045102521,0.965925826289068,-0.5,0.866025403784439,-0.707106781186549,0.707106781186546
"2731",2016-04-24 00:00:00,9975.825955551,15.6666666666667,"02","0","7",0,0,0,0,0,1,0,1,0,1
"2732",2016-04-24 01:00:00,9276.46910338418,14.2333333333333,"02","0","7",0,0,0,0,0.258819045102521,0.965925826289068,0.5,0.866025403784439,0.707106781186547,0.707106781186548
"2733",2016-04-24 02:00:00,9643.35392821138,13.675,"02","0","7",0,0,0,0,0.5,0.866025403784439,0.866025403784439,0.5,1,6.12323399573677e-17
"2734",2016-04-24 03:00:00,9721.61529023957,13.6333333333333,"02","0","7",0,0,0,0,0.707106781186547,0.707106781186548,1,6.12323399573677e-17,0.707106781186548,-0.707106781186547
"2735",2016-04-24 04:00:00,9326.97820937401,13.6666666666667,"02","1","7",4.06666666666663,0.57658856445795,0,0,0.866025403784439,0.5,0.866025403784439,-0.5,1.22464679914735e-16,-1
"2736",2016-04-24 05:00:00,9471.84498589428,13.75,"02","1","7",3.98333333333333,0.648171045523238,0,0,0.965925826289068,0.258819045102521,0.5,-0.866025403784439,-0.707106781186547,-0.707106781186548
"2737",2016-04-24 06:00:00,9542.89076135249,14.0666666666667,"02","1","7",3.66666666666663,0.711595640057062,0,0,1,6.12323399573677e-17,1.22464679914735e-16,-1,-1,-1.83697019872103e-16
"2738",2016-04-24 07:00:00,7482.00822794344,13.7,"02","1","7",4.03333333333333,0.78139195344842,0,0,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439,-0.707106781186548,0.707106781186547
"2739",2016-04-24 08:00:00,12640.5975803549,15.25,"02","2","7",0,0,0,0,0.866025403784439,-0.5,-0.866025403784438,-0.5,-2.44929359829471e-16,1
"2740",2016-04-24 09:00:00,15697.7861055413,14.7666666666667,"02","2","7",0,0,0,0,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16,0.707106781186547,0.707106781186548
"2741",2016-04-24 10:00:00,16104.6341790637,16.5,"02","2","7",0,0,1.16666666666667,1.52988556543896,0.5,-0.866025403784439,-0.866025403784439,0.5,1,3.06161699786838e-16
"2742",2016-04-24 11:00:00,17053.7613355758,16.4,"02","2","7",0,0,1.06666666666666,1.52015241537929,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438,0.707106781186548,-0.707106781186547
"2743",2016-04-24 12:00:00,16769.0231886222,15.8666666666667,"02","3","7",0.733333333333302,0,0,0,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1
"2744",2016-04-24 13:00:00,11830.7867491554,17.1666666666667,"02","3","7",0,0,0.566666666666698,0.23976695574877,-0.25881904510252,-0.965925826289068,0.499999999999999,0.866025403784439,-0.707106781186548,-0.707106781186547
"2745",2016-04-24 14:00:00,9585.62923565158,16.525,"02","3","7",0.0750000000000028,0,0,0,-0.5,-0.866025403784439,0.866025403784439,0.5,-1,-4.28626379701574e-16
"2746",2016-04-24 15:00:00,6830.94030128338,16.1333333333333,"02","3","7",0.466666666666701,0,0,0,-0.707106781186547,-0.707106781186548,1,3.06161699786838e-16,-0.707106781186548,0.707106781186547
"2747",2016-04-24 16:00:00,9351.40019468777,16.5333333333333,"02","4","7",0,0,0.999999999999966,1.2791243026793,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999,-4.89858719658941e-16,1
"2748",2016-04-24 17:00:00,9040.0198819373,16.125,"02","4","7",0,0,0.591666666666667,1.26467945090682,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439,0.707106781186548,0.707106781186547
"2749",2016-04-24 18:00:00,8632.06171817333,15.3333333333333,"02","4","7",0.200000000000033,0,0,0,-1,-1.83697019872103e-16,3.67394039744206e-16,-1,1,5.51091059616309e-16
"2750",2016-04-24 19:00:00,8438.9060161463,14.7666666666667,"02","4","7",0.766666666666634,0,0,0,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439,0.707106781186549,-0.707106781186546
"2751",2016-04-24 20:00:00,9037.24465633347,13.925,"02","5","7",0,0,0,0,-0.866025403784439,0.5,-0.866025403784439,-0.5,6.12323399573677e-16,-1
"2752",2016-04-24 21:00:00,8708.10289971845,13.8,"02","5","7",0.0666666666666664,0,0,0,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16,-0.707106781186548,-0.707106781186547
"2753",2016-04-24 22:00:00,9414.67533845524,12.9666666666667,"02","5","7",0.899999999999967,0,0,0,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999,-1,-2.44991257893129e-15
"2754",2016-04-24 23:00:00,6569.51404940197,12.9,"02","5","7",0.966666666666667,0,0,0,-0.258819045102521,0.965925826289068,-0.5,0.866025403784439,-0.707106781186549,0.707106781186546
"2755",2016-04-25 00:00:00,9718.28501951497,13.1,"02","0","1",0,0,0,0,0,1,0,1,0,1
"2756",2016-04-25 01:00:00,9666.66582328361,13.1666666666667,"02","0","1",0,0,0,0,0.258819045102521,0.965925826289068,0.5,0.866025403784439,0.707106781186547,0.707106781186548
"2757",2016-04-25 02:00:00,9556.76688937168,13.45,"02","0","1",0,0,0,0,0.5,0.866025403784439,0.866025403784439,0.5,1,6.12323399573677e-17
"2758",2016-04-25 03:00:00,8587.65810851194,13.6,"02","0","1",0,0,0,0,0.707106781186547,0.707106781186548,1,6.12323399573677e-17,0.707106781186548,-0.707106781186547
"2759",2016-04-25 04:00:00,9051.12078435265,13.1666666666667,"02","1","1",4.56666666666663,1.59769833366424,0,0,0.866025403784439,0.5,0.866025403784439,-0.5,1.22464679914735e-16,-1
"2760",2016-04-25 05:00:00,9204.31323768443,12.575,"02","1","1",5.15833333333333,1.67251435445125,0,0,0.965925826289068,0.258819045102521,0.5,-0.866025403784439,-0.707106781186547,-0.707106781186548
"2761",2016-04-25 06:00:00,8950.102572373,11.9666666666667,"02","1","1",5.76666666666663,1.75854063474237,0,0,1,6.12323399573677e-17,1.22464679914735e-16,-1,-1,-1.83697019872103e-16
"2762",2016-04-25 07:00:00,9109.40052203322,11.2333333333333,"02","1","1",6.50000000000003,1.85816812322822,0,0,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439,-0.707106781186548,0.707106781186547
"2763",2016-04-25 08:00:00,17179.75657799,11.65,"02","2","1",3.01666666666667,0,0,0,0.866025403784439,-0.5,-0.866025403784438,-0.5,-2.44929359829471e-16,1
"2764",2016-04-25 09:00:00,18396.415482712,13.0666666666667,"02","2","1",1.59999999999997,0,0,0,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16,0.707106781186547,0.707106781186548
"2765",2016-04-25 10:00:00,16861.1606786696,12.5666666666667,"02","2","1",2.09999999999997,0,0,0,0.5,-0.866025403784439,-0.866025403784439,0.5,1,3.06161699786838e-16
"2766",2016-04-25 11:00:00,15730.5337676666,12.45,"02","2","1",2.21666666666667,0,0,0,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438,0.707106781186548,-0.707106781186547
"2767",2016-04-25 12:00:00,15133.8602628417,10.1,"02","3","1",6.5,1.12018638352307,0,0,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1
"2768",2016-04-25 13:00:00,10140.1193112981,9.43333333333333,"02","3","1",7.16666666666667,1.24723495620573,0,0,-0.25881904510252,-0.965925826289068,0.499999999999999,0.866025403784439,-0.707106781186548,-0.707106781186547
"2769",2016-04-25 14:00:00,9186.55179381988,10.5,"02","3","1",6.1,1.34920119830151,0,0,-0.5,-0.866025403784439,0.866025403784439,0.5,-1,-4.28626379701574e-16
"2770",2016-04-25 15:00:00,5957.85432631639,8.56666666666667,"02","3","1",8.03333333333333,1.48964810420569,0,0,-0.707106781186547,-0.707106781186548,1,3.06161699786838e-16,-0.707106781186548,0.707106781186547
"2771",2016-04-25 16:00:00,8391.17213576031,9.13333333333333,"02","4","1",6.4,0.54857048136266,0,0,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999,-4.89858719658941e-16,1
"2772",2016-04-25 17:00:00,8108.09912416898,9.45,"02","4","1",6.08333333333333,0.664866853392558,0,0,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439,0.707106781186548,0.707106781186547
"2773",2016-04-25 18:00:00,8193.02102764638,10.2333333333333,"02","4","1",5.30000000000003,0.762260216621129,0,0,-1,-1.83697019872103e-16,3.67394039744206e-16,-1,1,5.51091059616309e-16
"2774",2016-04-25 19:00:00,8138.07156069041,9.96666666666667,"02","4","1",5.56666666666666,0.863210348513123,0,0,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439,0.707106781186549,-0.707106781186546
"2775",2016-04-25 20:00:00,8116.42480098049,9.36666666666667,"02","5","1",4.5,0,0,0,-0.866025403784439,0.5,-0.866025403784439,-0.5,6.12323399573677e-16,-1
"2776",2016-04-25 21:00:00,7948.80117450876,8.4,"02","5","1",5.46666666666667,0,0,0,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16,-0.707106781186548,-0.707106781186547
"2777",2016-04-25 22:00:00,9341.96442763472,7.36666666666667,"02","5","1",6.5,0,0,0,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999,-1,-2.44991257893129e-15
"2778",2016-04-25 23:00:00,6189.30814167636,6.43333333333333,"02","5","1",7.43333333333334,0,0,0,-0.258819045102521,0.965925826289068,-0.5,0.866025403784439,-0.707106781186549,0.707106781186546
"2779",2016-04-26 00:00:00,8698.11208754464,6.53333333333333,"01","0","2",6.13333333333334,0,0,0,0,1,0,1,0,1
"2780",2016-04-26 01:00:00,8309.58050300751,4.96666666666667,"01","0","2",7.7,0,0,0,0.258819045102521,0.965925826289068,0.5,0.866025403784439,0.707106781186547,0.707106781186548
"2781",2016-04-26 02:00:00,8151.39264358883,5.16666666666667,"01","0","2",7.5,0,0,0,0.5,0.866025403784439,0.866025403784439,0.5,1,6.12323399573677e-17
"2782",2016-04-26 03:00:00,8178.58985450643,4.66666666666667,"01","0","2",8,0,0,0,0.707106781186547,0.707106781186548,1,6.12323399573677e-17,0.707106781186548,-0.707106781186547
"2783",2016-04-26 04:00:00,8420.58952716098,4.63333333333333,"01","1","2",13.1,4.51792689071638,0,0,0.866025403784439,0.5,0.866025403784439,-0.5,1.22464679914735e-16,-1
"2784",2016-04-26 05:00:00,8212.44760687323,4.725,"01","1","2",13.0083333333333,4.69632721115361,0,0,0.965925826289068,0.258819045102521,0.5,-0.866025403784439,-0.707106781186547,-0.707106781186548
"2785",2016-04-26 06:00:00,8073.6863266814,4.6,"01","1","2",13.1333333333333,4.87360548468509,0,0,1,6.12323399573677e-17,1.22464679914735e-16,-1,-1,-1.83697019872103e-16
"2786",2016-04-26 07:00:00,9571.19806251163,6.03333333333333,"01","1","2",11.7,5.01704160605265,0,0,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439,-0.707106781186548,0.707106781186547
"2787",2016-04-26 08:00:00,14623.7737968565,9.075,"01","2","2",5.59166666666667,2.0268857183861,0,0,0.866025403784439,-0.5,-0.866025403784438,-0.5,-2.44929359829471e-16,1
"2788",2016-04-26 09:00:00,14754.7644453576,11.8666666666667,"01","2","2",2.79999999999997,2.04313038658976,0,0,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16,0.707106781186547,0.707106781186548
"2789",2016-04-26 10:00:00,15148.2914359816,14.1,"01","2","2",0.566666666666666,2.01210694825045,0,0,0.5,-0.866025403784439,-0.866025403784439,0.5,1,3.06161699786838e-16
"2790",2016-04-26 11:00:00,15811.5703552986,15.2,"01","2","2",0,0,0,0,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438,0.707106781186548,-0.707106781186547
"2791",2016-04-26 12:00:00,15811.0153101778,15.1333333333333,"01","3","2",1.4666666666667,3.84099537938498,0,0,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1
"2792",2016-04-26 13:00:00,15589.5523069917,14.8333333333333,"01","3","2",1.7666666666667,3.79740960884005,0,0,-0.25881904510252,-0.965925826289068,0.499999999999999,0.866025403784439,-0.707106781186548,-0.707106781186547
"2793",2016-04-26 14:00:00,15712.2172786812,14.3,"01","3","2",2.3,3.76594605572887,0,0,-0.5,-0.866025403784439,0.866025403784439,0.5,-1,-4.28626379701574e-16
"2794",2016-04-26 15:00:00,12529.0335110807,14.4,"01","3","2",2.2,3.73304241560073,0,0,-0.707106781186547,-0.707106781186548,1,3.06161699786838e-16,-0.707106781186548,0.707106781186547
"2795",2016-04-26 16:00:00,15421.3736353992,15.5333333333333,"01","4","2",3.37507799486048e-14,2.61034989301883,0,0,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999,-4.89858719658941e-16,1
"2796",2016-04-26 17:00:00,16130.166254619,15.75,"01","4","2",0,0,0.216666666666667,0,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439,0.707106781186548,0.707106781186547
"2797",2016-04-26 18:00:00,15990.8499293064,14.9666666666667,"01","4","2",0.566666666666633,2.50925494446041,0,0,-1,-1.83697019872103e-16,3.67394039744206e-16,-1,1,5.51091059616309e-16
"2798",2016-04-26 19:00:00,16050.2397572285,13.5666666666667,"01","4","2",1.96666666666663,2.49785408594108,0,0,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439,0.707106781186549,-0.707106781186546
"2799",2016-04-26 20:00:00,13986.0269530949,14.05,"01","5","2",0,0,0,0,-0.866025403784439,0.5,-0.866025403784439,-0.5,6.12323399573677e-16,-1
"2800",2016-04-26 21:00:00,8733.63497527374,13.8333333333333,"01","5","2",0.033333333333367,0.793553735072051,0,0,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16,-0.707106781186548,-0.707106781186547
"2801",2016-04-26 22:00:00,9313.10208135482,13.4,"01","5","2",0.466666666666667,0.786685187830592,0,0,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999,-1,-2.44991257893129e-15
"2802",2016-04-26 23:00:00,6654.43595287937,13.35,"01","5","2",0.516666666666667,0.781011561835747,0,0,-0.258819045102521,0.965925826289068,-0.5,0.866025403784439,-0.707106781186549,0.707106781186546
"2803",2016-04-27 00:00:00,8490.52521237766,13.1,"01","0","3",0,0,0,0,0,1,0,1,0,1
"2804",2016-04-27 01:00:00,8528.26828058984,12.8666666666667,"01","0","3",0,0,0,0,0.258819045102521,0.965925826289068,0.5,0.866025403784439,0.707106781186547,0.707106781186548
"2805",2016-04-27 02:00:00,8355.09420291043,12.95,"01","0","3",0,0,0,0,0.5,0.866025403784439,0.866025403784439,0.5,1,6.12323399573677e-17
"2806",2016-04-27 03:00:00,8540.47927324672,12.8,"01","0","3",0,0,0,0,0.707106781186547,0.707106781186548,1,6.12323399573677e-17,0.707106781186548,-0.707106781186547
"2807",2016-04-27 04:00:00,8253.52094581001,12.9666666666667,"01","1","3",4.76666666666663,4.66282684657707,0,0,0.866025403784439,0.5,0.866025403784439,-0.5,1.22464679914735e-16,-1
"2808",2016-04-27 05:00:00,8342.32816513279,13.35,"01","1","3",4.38333333333333,4.65695413215994,0,0,0.965925826289068,0.258819045102521,0.5,-0.866025403784439,-0.707106781186547,-0.707106781186548
"2809",2016-04-27 06:00:00,8365.64006020501,13.1333333333333,"01","1","3",4.60000000000003,4.65575741260403,0,0,1,6.12323399573677e-17,1.22464679914735e-16,-1,-1,-1.83697019872103e-16
"2810",2016-04-27 07:00:00,8849.08436039335,13.6,"01","1","3",4.13333333333333,4.6447802439872,0,0,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439,-0.707106781186548,0.707106781186547
"2811",2016-04-27 08:00:00,14529.9711714468,14.525,"01","2","3",0.141666666666666,1.54793097170751,0,0,0.866025403784439,-0.5,-0.866025403784438,-0.5,-2.44929359829471e-16,1
"2812",2016-04-27 09:00:00,13440.4175993806,15.4,"01","2","3",0,0,0.0666666666666664,0,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16,0.707106781186547,0.707106781186548
"2813",2016-04-27 10:00:00,15507.9606742389,16.4666666666667,"01","2","3",0,0,1.13333333333337,0,0.5,-0.866025403784439,-0.866025403784439,0.5,1,3.06161699786838e-16
"2814",2016-04-27 11:00:00,15850.4235137523,17.4333333333333,"01","2","3",0,0,2.09999999999997,0,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438,0.707106781186548,-0.707106781186547
"2815",2016-04-27 12:00:00,15824.891438197,17.2666666666667,"01","3","3",0,0,0.6666666666667,0,1.22464679914735e-16,-1,-2.44929359829471e-16,1,3.67394039744206e-16,-1
"2816",2016-04-27 13:00:00,15990.2948841857,17.8333333333333,"01","3","3",0,0,1.2333333333333,0,-0.25881904510252,-0.965925826289068,0.499999999999999,0.866025403784439,-0.707106781186548,-0.707106781186547
"2817",2016-04-27 14:00:00,16263.9321287239,17.325,"01","3","3",0,0,0.724999999999998,0,-0.5,-0.866025403784439,0.866025403784439,0.5,-1,-4.28626379701574e-16
"2818",2016-04-27 15:00:00,13004.7071795783,16.9333333333333,"01","3","3",0,0,0.3333333333333,0,-0.707106781186547,-0.707106781186548,1,3.06161699786838e-16,-0.707106781186548,0.707106781186547
"2819",2016-04-27 16:00:00,16986.0458308422,17.1,"01","4","3",0,0,1.56666666666667,0,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999,-4.89858719658941e-16,1
"2820",2016-04-27 17:00:00,16798.9956251436,17,"01","4","3",0,0,1.46666666666667,0,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439,0.707106781186548,0.707106781186547
